party,uid,nli_deberta,nli_bart,claim,title
rep,rep|senator-niellos-bill-ditch-switch-be-heard-tuesdays-senate-energy-committee-hearing.txt|1|10.1098/rsos.240727,silent,refute,The push for Permanent Standard Time over Daylight Saving Time is supported by evidence suggesting that standard time aligns more closely with human circadian r,Assessing the best hour to start the day: an appraisal of seasonal daylight saving time
rep,rep|senator-niellos-bill-ditch-switch-be-heard-tuesdays-senate-energy-committee-hearing.txt|1|10.1186/s41606-022-00082-w,silent,silent,The push for Permanent Standard Time over Daylight Saving Time is supported by evidence suggesting that standard time aligns more closely with human circadian r,Lingering impacts on sleep following the Daylight Savings Time transition in the Project Baseline Health Study
rep,rep|senator-niellos-bill-ditch-switch-be-heard-tuesdays-senate-energy-committee-hearing.txt|1|10.1029/2000je001306,silent,silent,The push for Permanent Standard Time over Daylight Saving Time is supported by evidence suggesting that standard time aligns more closely with human circadian r,Overview of the Mars Global Surveyor mission
rep,rep|senator-niellos-bill-ditch-switch-be-heard-tuesdays-senate-energy-committee-hearing.txt|1|10.1017/s0032247422000055,silent,silent,The push for Permanent Standard Time over Daylight Saving Time is supported by evidence suggesting that standard time aligns more closely with human circadian r,Valuing time: Tourism transitions in Svalbard
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|3|10.1016/j.ijinfomgt.2019.08.002,silent,silent,AI-generated explicit content involving minors needs to be treated with the seriousness it deserves.,"Artificial Intelligence (AI): Multidisciplinary perspectives on emerging challenges, opportunities, and agenda for resea"
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|3|10.1080/17439884.2020.1786399,silent,silent,AI-generated explicit content involving minors needs to be treated with the seriousness it deserves.,AI in education: learner choice and fundamental rights
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|3|10.1207/s15516709cog2502_2,silent,silent,AI-generated explicit content involving minors needs to be treated with the seriousness it deserves.,From implicit skills to explicit knowledge: a bottom‐up model of skill learning
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|3|10.1207/s15516709cog2302_3,silent,silent,AI-generated explicit content involving minors needs to be treated with the seriousness it deserves.,Are Theories of Imagery Theories of Imagination? An Active Perception Approach to Conscious Mental Content
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|3|10.37074/jalt.2023.6.1.23,silent,silent,AI-generated explicit content involving minors needs to be treated with the seriousness it deserves.,"War of the chatbots: Bard, Bing Chat, ChatGPT, Ernie and beyond. The new AI gold rush and its impact on higher education"
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|4|10.1108/josm-04-2018-0119,silent,silent,"As AI technology advances, it is crucial that laws evolve to protect children from new forms of exploitation.",Brave new world: service robots in the frontline
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|4|10.1016/j.ijinfomgt.2019.08.002,silent,silent,"As AI technology advances, it is crucial that laws evolve to protect children from new forms of exploitation.","Artificial Intelligence (AI): Multidisciplinary perspectives on emerging challenges, opportunities, and agenda for resea"
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|4|10.3390/ijerph20043407,silent,silent,"As AI technology advances, it is crucial that laws evolve to protect children from new forms of exploitation.",Digital Transformation in Healthcare: Technology Acceptance and Its Applications
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|4|10.1109/ojcoms.2021.3071496,silent,silent,"As AI technology advances, it is crucial that laws evolve to protect children from new forms of exploitation.","Survey on 6G Frontiers: Trends, Applications, Requirements, Technologies and Future Research"
rep,rep|senator-ochoa-bogh-advocates-californians-urging-action-governor-key-legislative-issues.txt|4|10.1016/j.ijinfomgt.2022.102542,silent,silent,"As AI technology advances, it is crucial that laws evolve to protect children from new forms of exploitation.","Metaverse beyond the hype: Multidisciplinary perspectives on emerging challenges, opportunities, and agenda for research"
rep,rep|senator-ochoa-bogh-announces-funding-agricultural-conservation-management.txt|1|10.1111/nph.13697,silent,silent,"The California Department of Food and Agriculture’s Healthy Soils Program (HSP) awarded $99,954.38 to the Old Grove Orange organization.",Plant compartment and biogeography affect microbiome composition in cultivated and native <i>Agave</i> species
rep,rep|senator-ochoa-bogh-announces-funding-agricultural-conservation-management.txt|1|10.5751/es-12254-260119,silent,silent,"The California Department of Food and Agriculture’s Healthy Soils Program (HSP) awarded $99,954.38 to the Old Grove Orange organization.",Payments for ecosystem services within the hybrid governance model: evaluating policy alignment and complementarity on C
rep,rep|senator-ochoa-bogh-announces-funding-agricultural-conservation-management.txt|1|10.3733/ca.2022a0005,silent,silent,"The California Department of Food and Agriculture’s Healthy Soils Program (HSP) awarded $99,954.38 to the Old Grove Orange organization.",Soil health practices have different outcomes depending on local soil conditions
rep,rep|senator-ochoa-bogh-announces-funding-agricultural-conservation-management.txt|1|10.1080/21683565.2024.2405886,silent,silent,"The California Department of Food and Agriculture’s Healthy Soils Program (HSP) awarded $99,954.38 to the Old Grove Orange organization.",The potential of silvopasture in California: producer perspectives
rep,rep|senator-ochoa-bogh-announces-funding-agricultural-conservation-management.txt|1|10.1038/s41591-021-01498-0,silent,silent,"The California Department of Food and Agriculture’s Healthy Soils Program (HSP) awarded $99,954.38 to the Old Grove Orange organization.",Anemia prevalence in women of reproductive age in low- and middle-income countries between 2000 and 2018
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|3|https://openalex.org/W2104362086,silent,silent,SB 571 seeks to protect victims from opportunistic criminals during a state of emergency by increasing penalties for looting or impersonating first responders.,Emergencies and Democratic Failure
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|3|10.3389/fpubh.2019.00141,silent,silent,SB 571 seeks to protect victims from opportunistic criminals during a state of emergency by increasing penalties for looting or impersonating first responders.,Facilitating Collective Psychosocial Resilience in the Public in Emergencies: Twelve Recommendations Based on the Social
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|3|10.1086/300123,silent,silent,SB 571 seeks to protect victims from opportunistic criminals during a state of emergency by increasing penalties for looting or impersonating first responders.,The Global Traffic in Human Organs
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|3|10.2307/20455656,silent,silent,SB 571 seeks to protect victims from opportunistic criminals during a state of emergency by increasing penalties for looting or impersonating first responders.,The Core of the Case against Judicial Review
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|3|10.1080/14662043.2021.1894663,silent,silent,SB 571 seeks to protect victims from opportunistic criminals during a state of emergency by increasing penalties for looting or impersonating first responders.,The Wild East: criminal political economies in South Asia
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|5|10.3322/caac.21820,silent,silent,SB 508 expands healthcare access for cancer patients who need it most.,"Cancer statistics, 2024"
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|5|10.1089/thy.2009.0110,silent,silent,SB 508 expands healthcare access for cancer patients who need it most.,Revised American Thyroid Association Management Guidelines for Patients with Thyroid Nodules and Differentiated Thyroid 
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|5|10.1136/bmj.n71,silent,silent,SB 508 expands healthcare access for cancer patients who need it most.,The PRISMA 2020 statement: an updated guideline for reporting systematic reviews
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|5|10.1086/339215,silent,silent,SB 508 expands healthcare access for cancer patients who need it most.,2002 Guidelines for the Use of Antimicrobial Agents in Neutropenic Patients with Cancer
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|5|10.3322/caac.21871,support,silent,SB 508 expands healthcare access for cancer patients who need it most.,"Cancer statistics, 2025"
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|6|10.1257/jep.11.4.83,silent,silent,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,Federalism as a Commitment to Preserving Market Incentives
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|6|10.1257/aer.96.3.694,support,silent,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,Paying Not to Go to the Gym
rep,rep|senator-valladares-bills-improve-affordability-increase-public-safety-and-expand.txt|6|10.1093/qje/qjt008,silent,silent,SB 630 and AB 1138 help keep good paying jobs in California by providing incentives for TV and film production.,Strengthening State Capabilities: The Role of Financial Incentives in the Call to Public Service*
